Sales_id,Sales,Quantity,Discount,Profit,Ship_id,Product_id,Customer_id
5379,172.736,4,0.2,-30.2288,5379,5379,5379
5380,15.54,3,0.0,7.6146,5380,5380,5380
5381,105.552,6,0.2,35.6238,5381,5381,5381
5382,25.92,5,0.2,9.072,5382,5382,5382
5383,15.808,8,0.2,5.3352,5383,5383,5383
5384,10.368,2,0.2,3.7584,5384,5384,5384
5385,358.2,3,0.4,41.79,5385,5385,5385
5386,545.916,14,0.4,72.7888,5386,5386,5386
5387,40.41,9,0.0,18.5886,5387,5387,5387
5388,167.976,3,0.2,10.4985,5388,5388,5388
5389,109.53,3,0.0,47.0979,5389,5389,5389
5390,9.82,2,0.0,4.8118,5390,5390,5390
5391,26.352,3,0.2,9.5526,5391,5391,5391
5392,22.5,6,0.0,10.8,5392,5392,5392
5393,9.96,2,0.0,4.5816,5393,5393,5393
5394,213.08,7,0.0,102.2784,5394,5394,5394
5395,1025.88,6,0.0,235.9524,5395,5395,5395
5396,21.98,7,0.0,9.891,5396,5396,5396
5397,63.2,5,0.0,23.384,5397,5397,5397
5398,39.0,12,0.0,11.31,5398,5398,5398
5399,2.907,3,0.7,-2.0349,5399,5399,5399
5400,556.665,5,0.15,6.549,5400,5400,5400
5401,71.98,2,0.0,15.1158,5401,5401,5401
5402,79.98,2,0.0,26.3934,5402,5402,5402
5403,24.672,4,0.2,7.71,5403,5403,5403
5404,3.744,1,0.2,1.3104,5404,5404,5404
5405,445.96,5,0.2,55.745,5405,5405,5405
5406,36.24,1,0.0,15.2208,5406,5406,5406
5407,10.65,3,0.0,5.0055,5407,5407,5407
5408,87.92,4,0.0,40.4432,5408,5408,5408
5409,22.424,1,0.2,8.409,5409,5409,5409
5410,90.48,3,0.2,33.93,5410,5410,5410
5411,42.76,1,0.0,11.1176,5411,5411,5411
5412,10.08,7,0.2,3.528,5412,5412,5412
5413,101.34,3,0.0,8.1072,5413,5413,5413
5414,224.75,5,0.0,62.93,5414,5414,5414
5415,73.176,6,0.8,-197.5752,5415,5415,5415
5416,20.736,4,0.2,7.2576,5416,5416,5416
5417,39.984,2,0.2,-8.9964,5417,5417,5417
5418,15.36,2,0.0,7.68,5418,5418,5418
5419,36.288,7,0.2,12.7008,5419,5419,5419
5420,150.384,2,0.2,15.0384,5420,5420,5420
5421,280.782,3,0.4,-60.8361,5421,5421,5421
5422,31.984,2,0.2,1.1994,5422,5422,5422
5423,11.232,3,0.2,3.9312,5423,5423,5423
5424,26.4,5,0.0,11.88,5424,5424,5424
5425,3.52,2,0.0,1.0208,5425,5425,5425
5426,1649.95,5,0.0,659.98,5426,5426,5426
5427,111.9,6,0.0,51.474,5427,5427,5427
5428,599.165,5,0.15,35.245,5428,5428,5428
5429,46.53,3,0.0,12.0978,5429,5429,5429
5430,31.984,2,0.2,1.999,5430,5430,5430
5431,161.568,2,0.2,16.1568,5431,5431,5431
5432,4.064,1,0.2,1.3716,5432,5432,5432
5433,6.216,4,0.7,-4.9728,5433,5433,5433
5434,8.896,4,0.2,0.6672,5434,5434,5434
5435,1640.7,5,0.0,459.396,5435,5435,5435
5436,270.0,3,0.0,97.2,5436,5436,5436
5437,19.52,2,0.2,5.368,5437,5437,5437
5438,9.81,5,0.7,-6.867,5438,5438,5438
5439,213.216,3,0.2,15.9912,5439,5439,5439
5440,588.784,2,0.2,183.995,5440,5440,5440
5441,2.064,1,0.2,0.1548,5441,5441,5441
5442,6.368,2,0.2,2.388,5442,5442,5442
5443,99.6,1,0.0,36.852,5443,5443,5443
5444,62.296,13,0.2,21.0249,5444,5444,5444
5445,10.71,3,0.0,2.7846,5445,5445,5445
5446,20.936,1,0.2,7.0659,5446,5446,5446
5447,33.0,6,0.0,8.25,5447,5447,5447
5448,249.95,5,0.0,87.4825,5448,5448,5448
5449,357.93,3,0.0,7.1586,5449,5449,5449
5450,57.4,5,0.0,10.906,5450,5450,5450
5451,331.96,2,0.0,149.382,5451,5451,5451
5452,40.56,2,0.0,12.9792,5452,5452,5452
5453,86.2,5,0.0,24.998,5453,5453,5453
5454,38.016,6,0.2,13.7808,5454,5454,5454
5455,8.384,1,0.2,0.7336,5455,5455,5455
5456,6.848,2,0.2,0.7704,5456,5456,5456
5457,19.6,5,0.0,9.604,5457,5457,5457
5458,68.46,2,0.0,20.538,5458,5458,5458
5459,13.344,6,0.2,4.3368,5459,5459,5459
5460,1478.272,8,0.2,92.392,5460,5460,5460
5461,16.272,1,0.2,-3.8646,5461,5461,5461
5462,9.24,3,0.0,4.4352,5462,5462,5462
5463,32.34,10,0.7,-23.716,5463,5463,5463
5464,56.064,4,0.2,19.6224,5464,5464,5464
5465,108.72,5,0.2,36.693,5465,5465,5465
5466,181.47,5,0.7,-320.597,5466,5466,5466
5467,16.176,3,0.2,6.066,5467,5467,5467
5468,122.352,3,0.2,13.7646,5468,5468,5468
5469,585.552,3,0.2,73.194,5469,5469,5469
5470,19.44,3,0.0,9.3312,5470,5470,5470
5471,123.92,5,0.2,9.294,5471,5471,5471
5472,13.36,5,0.2,4.008,5472,5472,5472
5473,78.256,2,0.2,-17.6076,5473,5473,5473
5474,102.018,7,0.7,-183.6324,5474,5474,5474
5475,750.68,2,0.0,37.534,5475,5475,5475
5476,44.4,3,0.0,22.2,5476,5476,5476
5477,84.55,5,0.0,22.8285,5477,5477,5477
5478,17.94,3,0.0,8.7906,5478,5478,5478
5479,128.4,3,0.0,62.916,5479,5479,5479
5480,1.869,1,0.7,-1.3083,5480,5480,5480
5481,103.192,1,0.2,11.6091,5481,5481,5481
5482,36.0,2,0.0,6.48,5482,5482,5482
5483,239.96,4,0.0,115.1808,5483,5483,5483
5484,40.68,2,0.0,0.4068,5484,5484,5484
5485,419.136,4,0.2,-68.1096,5485,5485,5485
5486,23.472,3,0.2,7.6284,5486,5486,5486
5487,3.592,4,0.8,-6.286,5487,5487,5487
5488,23.976,3,0.2,-5.6943,5488,5488,5488
5489,6.264,3,0.2,2.0358,5489,5489,5489
5490,20.808,3,0.2,1.8207,5490,5490,5490
5491,218.352,3,0.2,-19.1058,5491,5491,5491
5492,18.16,2,0.2,1.816,5492,5492,5492
5493,7.36,2,0.0,0.1472,5493,5493,5493
5494,41.4,4,0.0,19.872,5494,5494,5494
5495,411.332,4,0.15,-4.8392,5495,5495,5495
5496,7.656,4,0.7,-6.1248,5496,5496,5496
5497,63.92,2,0.2,19.176,5497,5497,5497
5498,6.56,2,0.0,1.9024,5498,5498,5498
5499,7.83,3,0.0,3.6018,5499,5499,5499
5500,41.9,2,0.0,8.799,5500,5500,5500
5501,664.146,6,0.1,88.5528,5501,5501,5501
5502,8.96,2,0.0,4.3904,5502,5502,5502
5503,3.312,1,0.2,0.6624,5503,5503,5503
5504,20.136,3,0.2,1.2585,5504,5504,5504
5505,8.856,3,0.2,2.8782,5505,5505,5505
5506,859.2,4,0.4,-186.16,5506,5506,5506
5507,61.96,2,0.0,27.882,5507,5507,5507
5508,17.92,4,0.0,8.6016,5508,5508,5508
5509,145.9,5,0.0,62.737,5509,5509,5509
5510,56.704,2,0.2,19.1376,5510,5510,5510
5511,11.12,2,0.2,3.475,5511,5511,5511
5512,32.896,4,0.2,11.1024,5512,5512,5512
5513,22.776,3,0.2,7.6869,5513,5513,5513
5514,239.97,3,0.0,2.3997,5514,5514,5514
5515,160.32,2,0.0,44.8896,5515,5515,5515
5516,128.85,3,0.0,3.8655,5516,5516,5516
5517,1319.96,4,0.0,527.984,5517,5517,5517
5518,239.96,10,0.3,-10.284,5518,5518,5518
5519,54.768,2,0.2,6.846,5519,5519,5519
5520,13.392,3,0.2,3.1806,5520,5520,5520
5521,23.92,5,0.2,8.671,5521,5521,5521
5522,255.968,4,0.2,-28.7964,5522,5522,5522
5523,21.552,6,0.2,7.0044,5523,5523,5523
5524,58.24,4,0.0,15.7248,5524,5524,5524
5525,80.28,12,0.0,36.9288,5525,5525,5525
5526,9.78,2,0.0,4.0098,5526,5526,5526
5527,1.81,1,0.0,0.6516,5527,5527,5527
5528,37.94,2,0.0,18.2112,5528,5528,5528
5529,79.96,5,0.2,27.986,5529,5529,5529
5530,115.296,3,0.2,40.3536,5530,5530,5530
5531,2479.96,4,0.0,743.988,5531,5531,5531
5532,179.94,6,0.0,75.5748,5532,5532,5532
5533,26.85,3,0.0,5.1015,5533,5533,5533
5534,323.37,3,0.0,129.348,5534,5534,5534
5535,59.94,3,0.0,28.1718,5535,5535,5535
5536,64.14,3,0.0,30.7872,5536,5536,5536
5537,11.67,3,0.0,5.6016,5537,5537,5537
5538,12.96,2,0.0,6.2208,5538,5538,5538
5539,17.43,3,0.0,8.0178,5539,5539,5539
5540,181.986,2,0.3,-54.5958,5540,5540,5540
5541,1.592,2,0.8,-2.6268,5541,5541,5541
5542,22.344,3,0.2,2.5137,5542,5542,5542
5543,455.97,6,0.5,-218.8656,5543,5543,5543
5544,10.44,6,0.7,-7.656,5544,5544,5544
5545,5.214,2,0.7,-4.1712,5545,5545,5545
5546,67.4,5,0.0,17.524,5546,5546,5546
5547,25.16,2,0.0,10.5672,5547,5547,5547
5548,126.56,4,0.2,47.46,5548,5548,5548
5549,43.68,3,0.0,11.7936,5549,5549,5549
5550,139.93,7,0.0,34.9825,5550,5550,5550
5551,2.672,1,0.2,0.334,5551,5551,5551
5552,16.656,6,0.2,-3.123,5552,5552,5552
5553,79.512,3,0.2,20.8719,5553,5553,5553
5554,36.288,7,0.2,12.7008,5554,5554,5554
5555,67.9932,1,0.32,-12.9987,5555,5555,5555
5556,10.16,2,0.0,3.4544,5556,5556,5556
5557,6.16,2,0.0,1.9712,5557,5557,5557
5558,56.3,2,0.0,15.764,5558,5558,5558
5559,6.48,1,0.0,3.1104,5559,5559,5559
5560,1325.85,5,0.0,238.653,5560,5560,5560
5561,14.94,3,0.0,6.8724,5561,5561,5561
5562,34.54,1,0.0,17.27,5562,5562,5562
5563,2999.95,5,0.0,1439.976,5563,5563,5563
5564,64.12,4,0.0,30.7776,5564,5564,5564
5565,19.456,4,0.2,2.1888,5565,5565,5565
5566,209.986,2,0.3,8.9994,5566,5566,5566
5567,29.76,5,0.2,1.86,5567,5567,5567
5568,89.768,1,0.3,-2.5648,5568,5568,5568
5569,959.984,2,0.2,335.9944,5569,5569,5569
5570,15.552,3,0.2,5.6376,5570,5570,5570
5571,34.36,1,0.2,-7.3015,5571,5571,5571
5572,98.376,3,0.2,35.6613,5572,5572,5572
5573,29.94,4,0.7,-23.952,5573,5573,5573
5574,17.472,3,0.2,5.6784,5574,5574,5574
5575,36.738,1,0.4,-9.1845,5575,5575,5575
5576,179.94,2,0.4,-44.985,5576,5576,5576
5577,383.64,6,0.0,122.7648,5577,5577,5577
5578,56.52,3,0.0,15.8256,5578,5578,5578
5579,6.56,2,0.0,1.9024,5579,5579,5579
5580,243.92,5,0.2,-15.245,5580,5580,5580
5581,47.52,9,0.0,22.8096,5581,5581,5581
5582,19.98,1,0.0,8.5914,5582,5582,5582
5583,8.0,5,0.0,3.44,5583,5583,5583
5584,6.16,2,0.0,1.9712,5584,5584,5584
5585,83.56,4,0.0,1.6712,5585,5585,5585
5586,546.06,3,0.0,163.818,5586,5586,5586
5587,269.49,3,0.0,5.3898,5587,5587,5587
5588,10.9,5,0.0,3.597,5588,5588,5588
5589,6.096,2,0.2,2.2098,5589,5589,5589
5590,34.05,3,0.0,9.534,5590,5590,5590
5591,352.38,2,0.0,81.0474,5591,5591,5591
5592,245.98,2,0.0,27.0578,5592,5592,5592
5593,18.94,1,0.0,9.47,5593,5593,5593
5594,59.913,7,0.7,-45.9333,5594,5594,5594
5595,391.98,2,0.0,109.7544,5595,5595,5595
5596,437.85,3,0.0,131.355,5596,5596,5596
5597,68.62,2,0.0,32.2514,5597,5597,5597
5598,25.02,3,0.0,6.5052,5598,5598,5598
5599,10.71,3,0.0,2.7846,5599,5599,5599
5600,55.984,2,0.2,4.1988,5600,5600,5600
5601,14.48,5,0.2,4.887,5601,5601,5601
5602,142.488,3,0.2,-3.5622,5602,5602,5602
5603,14.16,1,0.2,1.062,5603,5603,5603
5604,79.92,5,0.2,27.972,5604,5604,5604
5605,590.352,6,0.2,206.6232,5605,5605,5605
5606,17.088,2,0.2,1.068,5606,5606,5606
5607,98.392,1,0.2,-11.0691,5607,5607,5607
5608,11.05,5,0.0,2.9835,5608,5608,5608
5609,7.78,2,0.0,2.0228,5609,5609,5609
5610,659.9,2,0.0,217.767,5610,5610,5610
5611,53.04,3,0.2,-4.641,5611,5611,5611
5612,843.9,2,0.0,371.316,5612,5612,5612
5613,1496.16,9,0.0,224.424,5613,5613,5613
5614,117.96,2,0.0,5.898,5614,5614,5614
5615,21.3,5,0.0,8.733,5615,5615,5615
5616,1040.8,5,0.0,281.016,5616,5616,5616
5617,29.34,6,0.0,7.9218,5617,5617,5617
5618,19.52,2,0.2,5.368,5618,5618,5618
5619,443.92,4,0.0,8.8784,5619,5619,5619
5620,499.95,5,0.0,174.9825,5620,5620,5620
5621,3.04,1,0.0,1.0336,5621,5621,5621
5622,201.96,2,0.0,50.49,5622,5622,5622
5623,68.64,11,0.0,17.16,5623,5623,5623
5624,100.0,4,0.0,21.0,5624,5624,5624
5625,359.98,2,0.0,21.5988,5625,5625,5625
5626,6.16,2,0.0,2.9568,5626,5626,5626
5627,2348.82,9,0.0,399.2994,5627,5627,5627
5628,13.872,6,0.2,4.6818,5628,5628,5628
5629,273.552,3,0.2,-13.6776,5629,5629,5629
5630,815.292,9,0.4,-339.705,5630,5630,5630
5631,234.45,3,0.0,103.158,5631,5631,5631
5632,1256.22,6,0.0,75.3732,5632,5632,5632
5633,17.46,2,0.0,8.2062,5633,5633,5633
5634,10.528,7,0.2,3.6848,5634,5634,5634
5635,152.8,5,0.0,76.4,5635,5635,5635
5636,82.56,5,0.2,28.896,5636,5636,5636
5637,284.97,3,0.0,85.491,5637,5637,5637
5638,60.84,3,0.0,23.1192,5638,5638,5638
5639,1325.76,6,0.2,149.148,5639,5639,5639
5640,572.16,3,0.2,35.76,5640,5640,5640
5641,28.8,9,0.2,10.08,5641,5641,5641
5642,11.12,4,0.0,2.8912,5642,5642,5642
5643,7.04,4,0.0,3.0976,5643,5643,5643
5644,17.94,3,0.0,8.7906,5644,5644,5644
5645,34.76,5,0.2,11.297,5645,5645,5645
5646,74.45,5,0.0,20.1015,5646,5646,5646
5647,192.22,14,0.0,69.1992,5647,5647,5647
5648,19.44,3,0.0,9.3312,5648,5648,5648
5649,32.4,5,0.0,15.552,5649,5649,5649
5650,57.9,5,0.0,28.95,5650,5650,5650
5651,10.56,2,0.0,0.0,5651,5651,5651
5652,1194.165,5,0.15,210.735,5652,5652,5652
5653,40.99,1,0.0,20.0851,5653,5653,5653
5654,2.94,1,0.0,0.7938,5654,5654,5654
5655,45.24,4,0.7,-30.16,5655,5655,5655
5656,18.688,4,0.2,2.336,5656,5656,5656
5657,11.648,2,0.2,3.7856,5657,5657,5657
5658,112.776,3,0.2,-8.4582,5658,5658,5658
5659,377.45,5,0.5,-264.215,5659,5659,5659
5660,15.936,4,0.2,5.1792,5660,5660,5660
5661,28.68,3,0.2,-7.17,5661,5661,5661
5662,21.44,2,0.2,7.504,5662,5662,5662
5663,511.056,9,0.2,-95.823,5663,5663,5663
5664,18.656,2,0.2,1.3992,5664,5664,5664
5665,11.088,7,0.7,-8.1312,5665,5665,5665
5666,66.688,1,0.2,4.168,5666,5666,5666
5667,99.488,2,0.2,8.7052,5667,5667,5667
5668,14.62,2,0.0,6.8714,5668,5668,5668
5669,53.984,14,0.2,17.5448,5669,5669,5669
5670,389.97,3,0.0,132.5898,5670,5670,5670
5671,355.36,4,0.0,92.3936,5671,5671,5671
5672,140.376,3,0.2,8.7735,5672,5672,5672
5673,15.84,2,0.2,5.544,5673,5673,5673
5674,8.448,2,0.2,2.64,5674,5674,5674
5675,12.96,2,0.0,6.2208,5675,5675,5675
5676,57.408,6,0.2,5.7408,5676,5676,5676
5677,27.6,4,0.0,2.208,5677,5677,5677
5678,38.976,3,0.6,-50.6688,5678,5678,5678
5679,20.44,7,0.0,9.198,5679,5679,5679
5680,109.92,2,0.0,53.8608,5680,5680,5680
5681,6.38,1,0.0,2.9348,5681,5681,5681
5682,6.48,1,0.0,3.1104,5682,5682,5682
5683,15.84,3,0.0,7.128,5683,5683,5683
5684,1049.93,7,0.0,293.9804,5684,5684,5684
5685,154.9,5,0.0,40.274,5685,5685,5685
5686,98.352,3,0.2,35.6526,5686,5686,5686
5687,14.32,5,0.2,5.191,5687,5687,5687
5688,129.888,6,0.2,12.9888,5688,5688,5688
5689,48.944,7,0.2,16.5186,5689,5689,5689
5690,275.058,3,0.3,-90.3762,5690,5690,5690
5691,27.36,9,0.0,9.3024,5691,5691,5691
5692,44.75,5,0.0,20.585,5692,5692,5692
5693,134.99,1,0.0,36.4473,5693,5693,5693
5694,26.4,5,0.0,12.672,5694,5694,5694
5695,542.94,3,0.0,141.1644,5695,5695,5695
5696,71.088,2,0.2,-1.7772,5696,5696,5696
5697,27.396,9,0.8,-42.4638,5697,5697,5697
5698,13.456,1,0.8,-23.548,5698,5698,5698
5699,11.84,1,0.2,4.44,5699,5699,5699
5700,35.88,6,0.0,17.5812,5700,5700,5700
5701,40.752,3,0.2,15.282,5701,5701,5701
5702,139.96,5,0.2,-22.7435,5702,5702,5702
5703,2.624,1,0.2,0.2952,5703,5703,5703
5704,136.53,1,0.4,-52.3365,5704,5704,5704
5705,263.96,1,0.2,42.8935,5705,5705,5705
5706,11.64,3,0.0,3.3756,5706,5706,5706
5707,40.176,3,0.2,14.5638,5707,5707,5707
5708,79.44,3,0.0,30.1872,5708,5708,5708
5709,357.93,3,0.0,7.1586,5709,5709,5709
5710,127.764,2,0.1,21.294,5710,5710,5710
5711,2799.944,7,0.2,1014.9797,5711,5711,5711
5712,19.44,3,0.0,9.3312,5712,5712,5712
5713,36.792,1,0.2,4.1391,5713,5713,5713
5714,5.94,3,0.0,1.6038,5714,5714,5714
5715,177.55,5,0.0,47.9385,5715,5715,5715
5716,619.95,5,0.0,111.591,5716,5716,5716
5717,29.16,3,0.0,8.4564,5717,5717,5717
5718,57.96,7,0.0,27.2412,5718,5718,5718
5719,29.403,3,0.1,5.2272,5719,5719,5719
5720,81.4,5,0.0,21.164,5720,5720,5720
5721,8.72,5,0.2,2.289,5721,5721,5721
5722,91.176,3,0.2,4.5588,5722,5722,5722
5723,159.968,4,0.2,29.994,5723,5723,5723
5724,12.96,2,0.0,6.2208,5724,5724,5724
5725,331.536,3,0.2,-82.884,5725,5725,5725
5726,899.91,9,0.0,395.9604,5726,5726,5726
5727,946.344,7,0.2,118.293,5727,5727,5727
5728,178.11,3,0.0,32.0598,5728,5728,5728
5729,1089.75,3,0.0,305.13,5729,5729,5729
5730,61.06,2,0.0,28.0876,5730,5730,5730
5731,459.92,4,0.0,41.3928,5731,5731,5731
5732,27.52,4,0.0,12.6592,5732,5732,5732
5733,638.82,9,0.0,185.2578,5733,5733,5733
5734,30.69,3,0.0,7.9794,5734,5734,5734
5735,25.16,2,0.0,8.5544,5735,5735,5735
5736,13.92,3,0.2,4.872,5736,5736,5736
5737,19.36,2,0.0,9.2928,5737,5737,5737
5738,19.3,2,0.0,5.79,5738,5738,5738
5739,38.376,3,0.2,13.4316,5739,5739,5739
5740,12.96,2,0.0,6.3504,5740,5740,5740
5741,26.48,1,0.0,10.0624,5741,5741,5741
5742,532.72,2,0.2,53.272,5742,5742,5742
5743,26.72,4,0.0,12.8256,5743,5743,5743
5744,20.04,3,0.0,9.6192,5744,5744,5744
5745,795.48,7,0.0,7.9548,5745,5745,5745
5746,21.56,7,0.0,6.8992,5746,5746,5746
5747,249.584,2,0.2,31.198,5747,5747,5747
5748,68.112,3,0.2,17.8794,5748,5748,5748
5749,16.56,3,0.2,-2.484,5749,5749,5749
5750,74.95,5,0.0,36.7255,5750,5750,5750
5751,355.455,3,0.5,-184.8366,5751,5751,5751
5752,44.4,3,0.0,22.2,5752,5752,5752
5753,20.65,5,0.0,9.499,5753,5753,5753
5754,866.4,4,0.0,225.264,5754,5754,5754
5755,5.56,2,0.0,1.4456,5755,5755,5755
5756,3.16,4,0.8,-8.532,5756,5756,5756
5757,1999.96,5,0.2,624.9875,5757,5757,5757
5758,46.152,3,0.2,12.1149,5758,5758,5758
5759,32.985,3,0.5,-1.9791,5759,5759,5759
5760,481.32,4,0.0,125.1432,5760,5760,5760
5761,6.384,1,0.2,2.1546,5761,5761,5761
5762,542.94,3,0.0,152.0232,5762,5762,5762
5763,54.92,4,0.0,19.7712,5763,5763,5763
5764,1448.82,10,0.1,209.274,5764,5764,5764
5765,353.88,6,0.0,17.694,5765,5765,5765
5766,333.576,3,0.2,25.0182,5766,5766,5766
5767,60.144,6,0.2,20.2986,5767,5767,5767
5768,85.2,6,0.2,20.235,5768,5768,5768
5769,3.15,1,0.0,1.512,5769,5769,5769
5770,22.72,4,0.0,10.224,5770,5770,5770
5771,14.91,3,0.0,4.6221,5771,5771,5771
5772,1158.12,4,0.0,335.8548,5772,5772,5772
5773,599.99,1,0.0,233.9961,5773,5773,5773
5774,23.968,2,0.2,2.3968,5774,5774,5774
5775,638.288,7,0.2,-31.9144,5775,5775,5775
5776,13.208,1,0.2,4.6228,5776,5776,5776
5777,15.528,3,0.2,5.823,5777,5777,5777
5778,104.85,1,0.0,50.328,5778,5778,5778
5779,30.48,3,0.0,7.9248,5779,5779,5779
5780,112.648,1,0.2,11.2648,5780,5780,5780
5781,71.976,3,0.2,24.2919,5781,5781,5781
5782,2.21,1,0.0,0.5967,5782,5782,5782
5783,15.52,4,0.0,7.4496,5783,5783,5783
5784,36.44,4,0.0,16.398,5784,5784,5784
5785,217.764,6,0.7,-384.7164,5785,5785,5785
5786,39.072,6,0.2,4.3956,5786,5786,5786
5787,22.638,7,0.7,-16.6012,5787,5787,5787
5788,95.144,7,0.2,10.7037,5788,5788,5788
5789,12.32,5,0.2,1.848,5789,5789,5789
5790,4.419,3,0.7,-3.0933,5790,5790,5790
5791,35.0,7,0.0,16.8,5791,5791,5791
5792,72.784,1,0.2,0.0,5792,5792,5792
5793,97.84,2,0.0,25.4384,5793,5793,5793
5794,51.75,1,0.0,15.525,5794,5794,5794
5795,46.672,2,0.2,16.3352,5795,5795,5795
5796,1395.54,9,0.0,362.8404,5796,5796,5796
5797,117.36,4,0.0,36.3816,5797,5797,5797
5798,18.9,3,0.0,8.694,5798,5798,5798
5799,77.52,2,0.0,37.9848,5799,5799,5799
5800,421.372,2,0.3,-6.0196,5800,5800,5800
5801,575.968,4,0.2,43.1976,5801,5801,5801
5802,10.368,2,0.2,3.6288,5802,5802,5802
5803,15.984,2,0.2,1.1988,5803,5803,5803
5804,10.272,3,0.2,1.1556,5804,5804,5804
5805,61.792,4,0.2,6.1792,5805,5805,5805
5806,205.9992,3,0.32,-27.2646,5806,5806,5806
5807,12.192,3,0.2,4.1148,5807,5807,5807
5808,87.168,2,0.2,8.7168,5808,5808,5808
5809,31.744,2,0.2,8.3328,5809,5809,5809
5810,132.224,4,0.2,-18.1808,5810,5810,5810
5811,105.52,4,0.0,48.5392,5811,5811,5811
5812,91.96,2,0.0,15.6332,5812,5812,5812
5813,1487.976,3,0.2,185.997,5813,5813,5813
5814,19.44,3,0.0,9.3312,5814,5814,5814
5815,11.672,1,0.2,-0.7295,5815,5815,5815
5816,279.96,4,0.0,78.3888,5816,5816,5816
5817,12.912,3,0.2,4.6806,5817,5817,5817
5818,17.088,4,0.2,5.7672,5818,5818,5818
5819,93.15,9,0.0,44.712,5819,5819,5819
5820,11.52,4,0.0,5.6448,5820,5820,5820
5821,238.62,2,0.0,4.7724,5821,5821,5821
5822,7.77,1,0.0,2.0979,5822,5822,5822
5823,285.48,5,0.2,-10.7055,5823,5823,5823
5824,19.168,4,0.2,6.4692,5824,5824,5824
5825,26.136,3,0.2,1.9602,5825,5825,5825
5826,419.4,4,0.0,201.312,5826,5826,5826
5827,90.801,1,0.1,14.1246,5827,5827,5827
5828,181.764,2,0.1,-8.0784,5828,5828,5828
5829,5.56,2,0.0,2.224,5829,5829,5829
5830,581.96,2,0.0,104.7528,5830,5830,5830
5831,29.98,1,0.0,8.0946,5831,5831,5831
5832,519.96,4,0.0,176.7864,5832,5832,5832
5833,6.264,3,0.2,2.0358,5833,5833,5833
5834,363.92,5,0.2,0.0,5834,5834,5834
5835,64.2,5,0.7,-42.8,5835,5835,5835
5836,38.52,3,0.7,-26.964,5836,5836,5836
5837,72.6,5,0.2,-8.1675,5837,5837,5837
5838,57.568,4,0.2,5.7568,5838,5838,5838
5839,83.7,5,0.0,3.348,5839,5839,5839
5840,32.4,5,0.0,15.552,5840,5840,5840
5841,47.98,2,0.0,11.0354,5841,5841,5841
5842,415.968,4,0.2,51.996,5842,5842,5842
5843,304.9,5,0.0,6.098,5843,5843,5843
5844,80.96,4,0.0,29.1456,5844,5844,5844
5845,777.21,7,0.0,54.4047,5845,5845,5845
5846,32.4,5,0.0,15.552,5846,5846,5846
5847,225.568,2,0.2,2.8196,5847,5847,5847
5848,36.6,3,0.0,15.372,5848,5848,5848
5849,715.64,2,0.0,178.91,5849,5849,5849
5850,795.51,3,0.0,143.1918,5850,5850,5850
5851,549.99,1,0.0,274.995,5851,5851,5851
5852,74.76,3,0.0,34.3896,5852,5852,5852
5853,29.22,3,0.0,12.8568,5853,5853,5853
5854,9.64,2,0.0,4.7236,5854,5854,5854
5855,33.488,7,0.2,-1.2558,5855,5855,5855
5856,23.04,3,0.2,-4.896,5856,5856,5856
5857,1.362,1,0.8,-2.1792,5857,5857,5857
5858,14.76,5,0.6,-11.439,5858,5858,5858
5859,239.666,2,0.15,14.098,5859,5859,5859
5860,301.96,2,0.0,45.294,5860,5860,5860
5861,7.968,2,0.2,2.8884,5861,5861,5861
5862,109.92,2,0.0,53.8608,5862,5862,5862
5863,19.44,3,0.0,9.3312,5863,5863,5863
5864,11.16,2,0.0,4.3524,5864,5864,5864
5865,79.47,3,0.0,22.2516,5865,5865,5865
5866,4.56,2,0.0,2.0064,5866,5866,5866
5867,1133.35,5,0.0,294.671,5867,5867,5867
5868,4.672,1,0.2,0.584,5868,5868,5868
5869,104.58,6,0.7,-80.178,5869,5869,5869
5870,1603.136,4,0.2,100.196,5870,5870,5870
5871,1293.488,7,0.2,80.843,5871,5871,5871
5872,127.95,3,0.0,21.7515,5872,5872,5872
5873,59.76,1,0.0,16.7328,5873,5873,5873
5874,108.08,7,0.0,54.04,5874,5874,5874
5875,9.54,3,0.0,4.3884,5875,5875,5875
5876,11.736,3,0.2,1.0269,5876,5876,5876
5877,447.86,7,0.0,219.4514,5877,5877,5877
5878,17.94,3,0.0,8.7906,5878,5878,5878
5879,245.88,6,0.0,68.8464,5879,5879,5879
5880,192.16,4,0.0,92.2368,5880,5880,5880
5881,801.568,2,0.2,50.098,5881,5881,5881
5882,368.91,9,0.0,180.7659,5882,5882,5882
5883,885.528,9,0.2,-99.6219,5883,5883,5883
5884,28.28,2,0.0,7.3528,5884,5884,5884
5885,4912.59,3,0.0,196.5036,5885,5885,5885
5886,14.352,3,0.2,5.0232,5886,5886,5886
5887,179.97,3,0.0,86.3856,5887,5887,5887
5888,42.76,1,0.0,11.1176,5888,5888,5888
5889,45.68,2,0.0,21.0128,5889,5889,5889
5890,25.06,2,0.0,11.7782,5890,5890,5890
5891,38.432,1,0.2,13.4512,5891,5891,5891
5892,21.568,2,0.2,1.6176,5892,5892,5892
5893,81.576,3,0.2,2.0394,5893,5893,5893
5894,2.78,1,0.0,1.3622,5894,5894,5894
5895,99.87,3,0.0,23.9688,5895,5895,5895
5896,44.4,3,0.0,22.2,5896,5896,5896
5897,21.4,5,0.0,9.63,5897,5897,5897
